"Time","Engine Total Fuel Used (l)","Combustible Calculado (l)","Engine Fuel Rate (l/h)","Engine Instantaneous Fuel Economy (km/L)","Wheel-Based Vehicle Speed (kph)","High Resolution Total Vehicle Distance (m)"
20035.001,41579.500,41579.826,0.000,125.506,82.797,137184.660
20036.000,41579.500,41579.826,0.000,125.506,82.398,137184.680
20036.999,41579.500,41579.827,3.300,24.703,81.898,137184.705
20038.001,41579.500,41579.828,3.500,23.367,83.000,137184.725
20039.000,41579.500,41579.828,0.000,125.506,81.797,137184.750
20040.000,41579.500,41579.828,0.000,125.506,81.199,137184.770
20041.000,41579.500,41579.828,0.000,125.506,80.598,137184.795
20041.999,41579.500,41579.828,0.000,125.506,80.500,137184.815
20043.000,41579.500,41579.828,0.000,125.506,80.098,137184.840
20043.999,41579.500,41579.828,0.000,125.506,79.699,137184.860
20044.999,41579.500,41579.828,1.200,66.143,80.098,137184.885
20046.000,41579.500,41579.828,0.000,125.506,80.000,137184.905
20047.000,41579.500,41579.828,0.000,125.506,79.598,137184.930
20047.999,41579.500,41579.828,0.000,125.506,79.699,137184.950
20049.000,41579.500,41579.828,0.000,125.506,79.199,137184.970
20049.999,41579.500,41579.828,0.550,125.506,78.500,137184.995
20051.000,41579.500,41579.829,3.100,24.967,78.398,137185.015
20051.999,41579.500,41579.829,0.000,125.506,77.598,137185.035
20052.999,41579.500,41579.829,0.000,125.506,77.199,137185.060
20054.000,41579.500,41579.829,0.000,125.506,76.500,137185.080
20054.999,41579.500,41579.829,0.000,125.506,76.098,137185.100
20056.000,41579.500,41579.829,0.000,125.506,75.699,137185.125
20057.000,41579.500,41579.829,0.000,125.506,74.098,137185.145
20058.000,41579.500,41579.829,0.000,125.506,73.598,137185.165
20058.999,41579.500,41579.829,0.000,125.506,73.098,137185.185
20059.999,41579.500,41579.829,0.000,125.506,72.500,137185.205
20061.000,41579.500,41579.829,0.000,125.506,71.500,137185.225
20061.999,41579.500,41579.829,0.000,125.506,69.199,137185.245
20063.000,41579.500,41579.829,0.000,125.506,67.297,137185.265
20064.000,41579.500,41579.829,0.000,125.506,66.199,137185.280
20065.004,41579.500,41579.829,0.000,125.506,65.398,137185.300
20065.999,41579.500,41579.829,0.000,125.506,64.297,137185.320
20067.000,41579.500,41579.829,0.000,125.506,62.598,137185.335
20068.000,41579.500,41579.829,0.000,125.506,61.699,137185.355
20069.000,41579.500,41579.829,0.000,125.506,59.699,137185.370
20069.999,41579.500,41579.829,0.000,125.506,57.699,137185.385
20071.001,41579.500,41579.829,0.000,125.506,56.500,137185.400
20072.004,41579.500,41579.829,0.000,125.506,53.797,137185.415
20072.999,41579.500,41579.829,0.000,125.506,50.898,137185.430
20073.999,41579.500,41579.829,0.150,125.506,49.000,137185.445
20075.000,41579.500,41579.829,0.600,75.156,47.398,137185.460
20075.999,41579.500,41579.830,19.450,2.367,45.398,137185.470
20077.001,41579.500,41579.833,8.300,5.301,43.797,137185.485
20078.000,41579.500,41579.834,0.550,72.107,41.898,137185.495
20079.003,41579.500,41579.834,0.000,125.506,39.898,137185.510
20080.000,41579.500,41579.834,0.000,125.506,37.098,137185.520
20081.001,41579.500,41579.837,4.700,7.477,35.000,137185.530
20082.000,41579.500,41579.838,0.700,47.104,32.199,137185.540
20083.000,41579.500,41579.838,0.000,125.506,30.297,137185.545
20084.000,41579.500,41579.839,5.000,5.881,29.098,137185.555
20085.001,41579.500,41579.841,1.350,19.947,27.500,137185.565
20086.016,41579.500,41579.841,0.000,125.506,25.000,137185.570
20086.999,41579.500,41579.841,0.000,125.506,23.699,137185.575
20088.000,41579.500,41579.841,0.000,125.506,21.898,137185.585
20089.000,41579.500,41579.841,0.000,125.506,20.699,137185.590
20089.999,41579.500,41579.841,0.000,125.506,19.898,137185.595
20091.000,41579.500,41579.841,0.000,125.506,18.699,137185.600
20092.000,41579.500,41579.841,0.000,125.506,17.500,137185.605
20093.013,41579.500,41579.841,0.000,125.506,18.000,137185.610
20093.999,41579.500,41579.842,5.750,3.211,18.797,137185.615
20094.999,41579.500,41579.843,0.000,125.506,19.898,137185.620
20096.001,41579.500,41579.843,0.000,125.506,20.699,137185.625
20097.002,41579.500,41579.843,0.000,125.506,19.598,137185.630
20098.000,41579.500,41579.843,0.000,125.506,17.797,137185.635
20099.000,41579.500,41579.843,0.000,125.506,14.898,137185.640
20100.000,41579.500,41579.843,0.000,125.506,11.500,137185.645
20101.001,41579.500,41579.844,0.800,11.193,8.898,137185.650
20101.999,41579.500,41579.845,2.150,3.252,6.797,137185.650
20103.000,41579.500,41579.845,2.150,2.627,5.398,137185.650
20104.000,41579.500,41579.846,2.000,2.025,3.797,137185.655
20105.000,41579.500,41579.846,2.100,1.316,2.598,137185.655
20106.000,41579.500,41579.847,2.150,1.141,2.000,137185.655
20107.000,41579.500,41579.847,2.000,1.172,3.000,137185.655
20107.999,41579.500,41579.848,2.600,1.775,5.000,137185.655
20109.000,41579.500,41579.849,3.300,1.971,7.199,137185.660
20109.999,41579.500,41579.850,6.150,1.412,9.500,137185.660
20110.999,41579.500,41579.852,6.800,1.590,11.500,137185.665
20112.000,41579.500,41579.855,10.750,1.273,13.898,137185.665
20113.002,41579.500,41579.856,5.750,2.697,16.199,137185.670
20114.003,41579.500,41579.858,8.550,2.070,17.797,137185.675
20114.999,41579.500,41579.859,5.750,3.414,20.297,137185.680
20116.001,41579.500,41579.860,6.550,3.316,21.699,137185.685
20117.002,41579.500,41579.861,0.000,125.506,23.797,137185.695
20117.999,41579.500,41579.863,5.750,4.342,25.398,137185.700
20119.000,41579.500,41579.864,6.200,4.344,27.199,137185.710
20120.000,41579.500,41579.866,7.850,3.514,29.199,137185.715
20121.002,41579.500,41579.867,5.600,5.422,30.699,137185.725
20122.000,41579.500,41579.869,10.850,2.945,32.699,137185.730
20122.999,41579.500,41579.873,6.900,4.969,35.297,137185.740
20123.999,41579.500,41579.874,4.350,8.344,36.398,137185.750
20125.005,41579.500,41579.877,18.350,2.057,38.797,137185.760
20126.000,41579.500,41579.885,31.850,1.289,41.598,137185.775
20127.000,41579.500,41579.894,34.300,1.283,44.898,137185.785
20128.000,41579.500,41579.901,1.400,32.404,46.797,137185.800
20128.999,41579.500,41579.902,4.450,10.676,48.199,137185.810
20129.999,41579.500,41579.904,17.100,2.865,49.598,137185.825
20130.999,41579.500,41579.913,39.400,1.285,51.297,137185.840
20132.001,41579.500,41579.926,49.350,1.078,54.297,137185.855
20133.000,41580.000,41579.941,60.000,0.930,56.500,137185.870
20134.000,41580.000,41579.960,69.900,0.842,59.500,137185.885
20135.003,41580.000,41579.980,68.450,0.902,62.500,137185.900
20135.999,41580.000,41579.999,66.700,0.965,65.500,137185.920
20137.000,41580.000,41580.018,71.600,0.941,67.797,137185.940
20138.000,41580.000,41580.036,41.300,1.678,69.797,137185.955
20138.999,41580.000,41580.037,4.700,14.711,69.598,137185.975
20140.003,41580.000,41580.040,15.150,4.572,69.699,137185.995
20141.001,41580.000,41580.048,43.800,1.604,70.598,137186.015
20142.004,41580.000,41580.062,57.100,1.250,72.098,137186.035
20142.999,41580.000,41580.075,39.450,1.844,73.598,137186.055
20143.999,41580.000,41580.089,48.650,1.527,75.000,137186.075
20145.000,41580.000,41580.099,42.400,1.787,76.000,137186.095
20146.000,41580.000,41580.111,43.100,1.787,77.398,137186.120
20146.999,41580.000,41580.118,4.850,15.910,77.598,137186.140
20148.000,41580.000,41580.118,0.000,125.506,77.598,137186.160
20149.001,41580.000,41580.118,2.800,27.332,77.297,137186.180
20149.999,41580.000,41580.121,18.800,4.111,78.098,137186.205
20151.000,41580.000,41580.127,8.150,9.580,78.598,137186.225
20152.000,41580.000,41580.128,3.700,21.055,79.297,137186.250
20152.999,41580.000,41580.129,0.000,125.506,79.098,137186.270
20154.002,41580.000,41580.129,0.000,125.506,79.598,137186.290
20154.999,41580.000,41580.129,0.000,125.506,80.000,137186.315
20156.000,41580.000,41580.129,0.000,125.506,79.699,137186.335
20157.000,41580.000,41580.129,0.000,125.506,79.098,137186.360
20158.000,41580.000,41580.129,0.000,125.506,79.098,137186.380
20158.999,41580.000,41580.129,0.000,125.506,79.098,137186.400
20159.999,41580.000,41580.129,0.000,125.506,78.398,137186.425
20161.000,41580.000,41580.129,0.000,125.506,79.199,137186.445
20161.999,41580.000,41580.129,0.000,125.506,80.000,137186.470
20163.005,41580.000,41580.129,0.000,125.506,80.199,137186.490
20163.999,41580.000,41580.129,0.000,125.506,80.000,137186.515
20165.000,41580.000,41580.129,0.000,125.506,80.000,137186.535
20165.999,41580.000,41580.129,0.000,125.506,80.500,137186.555
20166.999,41580.000,41580.129,0.000,125.506,80.500,137186.580
20168.000,41580.000,41580.129,0.000,125.506,80.500,137186.600
20169.000,41580.000,41580.129,3.700,21.670,80.699,137186.625
20170.003,41580.000,41580.131,6.450,12.572,80.699,137186.645
20171.001,41580.000,41580.134,19.300,4.191,80.898,137186.670
20171.999,41580.000,41580.140,24.600,3.301,81.598,137186.690
20172.999,41580.000,41580.147,23.700,3.449,81.898,137186.715
20174.000,41580.000,41580.151,17.650,4.596,81.797,137186.735
20174.999,41580.000,41580.158,32.150,2.539,81.598,137186.760
20176.000,41580.000,41580.167,34.050,2.395,81.598,137186.780
20177.000,41580.000,41580.177,34.150,2.383,81.598,137186.805
20177.999,41580.000,41580.187,34.850,2.322,81.098,137186.830
20178.999,41580.000,41580.198,38.550,2.094,81.098,137186.850
20179.999,41580.000,41580.210,44.200,1.820,80.699,137186.875
20181.000,41580.000,41580.223,47.200,1.703,80.098,137186.895
20182.000,41580.000,41580.236,49.300,1.617,79.699,137186.915
20182.999,41580.000,41580.250,48.700,1.625,79.398,137186.940
20184.008,41580.000,41580.262,30.250,2.602,78.297,137186.960
20185.001,41580.000,41580.265,4.500,17.008,76.500,137186.985
20185.999,41580.000,41580.267,16.650,4.500,74.598,137187.005
20187.000,41580.000,41580.278,49.550,1.492,73.797,137187.025
20187.999,41580.000,41580.294,65.850,1.121,74.098,137187.045
20189.000,41580.000,41580.312,42.550,1.736,74.098,137187.065
20189.999,41580.000,41580.323,42.150,1.744,73.500,137187.085
20191.000,41580.000,41580.332,27.550,2.641,72.500,137187.105
20192.004,41580.000,41580.342,39.750,1.813,71.699,137187.125
20193.000,41580.000,41580.354,50.700,1.412,71.199,137187.145
20194.000,41580.000,41580.368,52.200,1.361,70.898,137187.165
20194.999,41580.000,41580.382,48.900,1.441,70.098,137187.185
20196.000,41580.000,41580.399,62.850,1.113,69.598,137187.205
20197.000,41580.000,41580.416,58.950,1.172,68.898,137187.225
20198.003,41580.500,41580.434,64.500,1.064,68.500,137187.245
20198.999,41580.500,41580.451,59.550,1.139,67.797,137187.260
20200.000,41580.500,41580.466,49.350,1.365,67.000,137187.280
20200.999,41580.500,41580.482,58.200,1.146,66.797,137187.300
20201.999,41580.500,41580.497,48.950,1.361,66.598,137187.320
20203.000,41580.500,41580.509,37.100,1.807,67.398,137187.335
20203.999,41580.500,41580.518,36.700,1.844,67.898,137187.355
20205.000,41580.500,41580.531,50.100,1.375,69.297,137187.375
20205.999,41580.500,41580.544,46.050,1.525,70.199,137187.395
20207.000,41580.500,41580.555,39.950,1.777,70.898,137187.415
20207.999,41580.500,41580.566,34.150,2.084,70.797,137187.435
20208.999,41580.500,41580.575,31.700,2.221,70.297,137187.455
20210.001,41580.500,41580.584,33.450,2.094,70.098,137187.475
20211.000,41580.500,41580.591,20.000,3.486,69.898,137187.490
20211.999,41580.500,41580.596,7.500,9.201,68.898,137187.510
20213.000,41580.500,41580.596,0.000,125.506,67.797,137187.530
20214.002,41580.500,41580.596,0.000,125.506,66.699,137187.550
20214.999,41580.500,41580.596,0.000,125.506,65.898,137187.570
20215.999,41580.500,41580.597,6.150,10.594,64.797,137187.585
20217.000,41580.500,41580.600,15.950,4.076,65.297,137187.605
20218.000,41580.500,41580.607,27.250,2.412,65.797,137187.620
20218.999,41580.500,41580.615,33.850,1.961,67.098,137187.640
20219.999,41580.500,41580.625,41.150,1.652,68.398,137187.660
20221.000,41580.500,41580.636,20.550,3.367,69.500,137187.680
20222.004,41580.500,41580.637,0.000,125.506,70.098,137187.700
20222.999,41580.500,41580.637,0.000,125.506,70.199,137187.715
20223.999,41580.500,41580.637,0.000,125.506,70.500,137187.735
20225.000,41580.500,41580.637,0.000,125.506,70.898,137187.755
20226.004,41580.500,41580.637,0.000,125.506,71.500,137187.775
20227.000,41580.500,41580.637,0.000,125.506,71.098,137187.795
20228.000,41580.500,41580.637,0.000,125.506,71.000,137187.815
20229.028,41580.500,41580.637,0.000,125.506,70.500,137187.835
20229.999,41580.500,41580.637,0.000,125.506,69.199,137187.855
20231.001,41580.500,41580.637,0.000,125.506,67.297,137187.875
20232.000,41580.500,41580.637,0.000,125.506,64.797,137187.890
20232.999,41580.500,41580.637,0.000,125.506,62.199,137187.910
20234.000,41580.500,41580.639,5.800,10.398,60.000,137187.925
20235.000,41580.500,41580.641,5.050,11.477,58.000,137187.945
20236.000,41580.500,41580.641,0.000,125.506,56.098,137187.960
20236.999,41580.500,41580.641,0.000,125.506,53.199,137187.975
20238.000,41580.500,41580.641,0.000,125.506,49.898,137187.990
20239.000,41580.500,41580.642,4.950,9.598,47.098,137188.005
20239.999,41580.500,41580.644,4.750,9.480,44.500,137188.015
20241.000,41580.500,41580.644,0.000,125.506,41.699,137188.025
20241.999,41580.500,41580.644,0.000,125.506,39.500,137188.040
20243.000,41580.500,41580.644,0.000,125.506,37.598,137188.050
20244.000,41580.500,41580.645,4.550,7.811,34.797,137188.060
20245.000,41580.500,41580.647,3.550,9.014,31.398,137188.070
20245.999,41580.500,41580.647,0.000,125.506,27.500,137188.075
20247.000,41580.500,41580.648,3.200,7.732,23.797,137188.085
20247.999,41580.500,41580.648,0.000,125.506,19.098,137188.090
20248.999,41580.500,41580.648,0.000,125.506,13.199,137188.095
20250.007,41580.500,41580.650,0.000,125.506,9.898,137188.100
20250.999,41580.500,41580.650,0.400,19.742,7.398,137188.100
20251.999,41580.500,41580.650,2.000,3.285,6.297,137188.105
20252.999,41580.500,41580.651,1.850,2.986,5.098,137188.105
20254.000,41580.500,41580.651,1.850,2.018,3.598,137188.105
20255.001,41580.500,41580.652,1.900,1.848,3.598,137188.105
20256.000,41580.500,41580.653,5.050,0.785,3.797,137188.105
20257.000,41580.500,41580.654,0.200,22.586,4.797,137188.110
20257.999,41580.500,41580.654,0.000,125.506,4.797,137188.110
20259.000,41580.500,41580.654,0.900,4.688,4.398,137188.110
20259.999,41580.500,41580.654,2.550,1.734,4.898,137188.115
20261.000,41580.500,41580.656,3.250,1.717,5.797,137188.115
20261.999,41580.500,41580.656,3.550,1.564,6.199,137188.115
20263.000,41580.500,41580.658,6.850,1.059,7.598,137188.120
20264.002,41580.500,41580.661,13.100,0.723,10.500,137188.120
20265.000,41580.500,41580.665,5.700,2.055,12.797,137188.125
20265.999,41580.500,41580.666,5.800,2.172,13.199,137188.125
20267.000,41580.500,41580.669,18.250,0.781,14.797,137188.130
20268.000,41580.500,41580.673,12.450,1.281,16.199,137188.135
20269.000,41580.500,41580.674,5.950,2.775,16.699,137188.140
20269.999,41580.500,41580.677,13.950,1.266,17.898,137188.145
20271.000,41580.500,41580.683,25.800,0.773,20.500,137188.150
20271.999,41580.500,41580.685,0.000,125.506,21.500,137188.155
20273.000,41580.500,41580.685,3.800,5.557,21.398,137188.160
20274.000,41580.500,41580.688,16.700,1.338,22.898,137188.165
20275.000,41580.500,41580.695,28.550,0.871,25.598,137188.175
20275.999,41580.500,41580.703,19.800,1.379,27.898,137188.180
20276.999,41580.500,41580.704,3.550,7.865,28.297,137188.190
20278.000,41580.500,41580.705,12.650,2.287,29.297,137188.195
20278.999,41580.500,41580.713,37.550,0.822,31.500,137188.205
20279.999,41580.500,41580.725,45.800,0.742,34.699,137188.215
20281.000,41580.500,41580.736,42.750,0.867,37.598,137188.225
20281.999,41580.500,41580.741,0.000,125.506,38.699,137188.235
20283.000,41580.500,41580.741,3.450,11.098,39.297,137188.245
20283.999,41580.500,41580.745,19.900,2.006,40.500,137188.255
20285.025,41580.500,41580.754,33.950,1.242,42.699,137188.270
20285.999,41580.500,41580.763,31.850,1.408,45.398,137188.280
20286.999,41580.500,41580.771,25.050,1.883,47.500,137188.295
20287.999,41580.500,41580.772,4.450,10.836,48.297,137188.305
20289.000,41580.500,41580.774,0.000,125.506,48.898,137188.320
20290.000,41580.500,41580.774,0.000,125.506,49.199,137188.335
20290.999,41580.500,41580.774,0.000,125.506,49.598,137188.350
20292.006,41580.500,41580.774,0.000,125.506,49.398,137188.360
20292.999,41580.500,41580.774,0.000,125.506,48.598,137188.375
20293.999,41580.500,41580.774,0.000,125.506,48.098,137188.390
20295.000,41580.500,41580.774,0.000,125.506,46.797,137188.400
20295.999,41580.500,41580.775,4.500,10.121,45.797,137188.415
20296.999,41580.500,41580.776,0.000,125.506,44.398,137188.425
20297.999,41580.500,41580.776,0.000,125.506,42.500,137188.440
20299.007,41580.500,41580.776,0.000,125.506,41.398,137188.450
20299.999,41580.500,41580.776,0.000,125.506,41.500,137188.465
20300.999,41580.500,41580.777,1.200,34.229,41.500,137188.475
20302.002,41580.500,41580.778,6.500,6.453,41.699,137188.485
20303.000,41580.500,41580.781,11.550,3.730,43.398,137188.500
20304.000,41580.500,41580.782,0.450,95.762,44.199,137188.510
20305.000,41580.500,41580.783,6.100,7.307,45.297,137188.520
20306.003,41580.500,41580.786,16.350,2.803,46.000,137188.535
20307.000,41580.500,41580.789,8.600,5.467,47.098,137188.550
20308.000,41580.500,41580.790,3.300,14.584,48.000,137188.560
20309.000,41580.500,41580.792,0.000,125.506,48.199,137188.575
20310.000,41580.500,41580.793,10.550,4.631,49.199,137188.590
20310.999,41580.500,41580.799,35.100,1.432,50.797,137188.600
20312.000,41580.500,41580.811,46.500,1.117,52.500,137188.615
20313.007,41580.500,41580.815,1.450,36.293,52.500,137188.630
20314.000,41580.500,41580.815,0.000,125.506,52.098,137188.645
20314.999,41580.500,41580.815,0.000,125.506,51.500,137188.660
20315.999,41580.500,41580.816,6.700,7.615,51.398,137188.675
20317.000,41580.500,41580.820,28.450,1.813,51.797,137188.690
20318.000,41580.500,41580.827,18.050,2.867,52.000,137188.700
20319.000,41580.500,41580.830,6.700,7.686,51.398,137188.715
20320.000,41580.500,41580.831,0.450,112.670,50.598,137188.730
20320.999,41580.500,41580.832,4.200,11.723,49.398,137188.745
20322.000,41580.500,41580.834,16.550,2.912,48.598,137188.760
20323.001,41580.500,41580.836,5.000,9.594,47.898,137188.770
20324.000,41580.500,41580.838,7.050,6.723,47.199,137188.785
20325.000,41580.500,41580.842,27.000,1.742,47.500,137188.800
20326.000,41580.500,41580.851,31.550,1.523,48.000,137188.810
20326.999,41580.500,41580.857,15.000,3.203,48.098,137188.825
20327.999,41580.500,41580.860,4.500,10.514,47.500,137188.840
20328.999,41580.500,41580.860,1.550,30.012,46.297,137188.850
20330.000,41580.500,41580.862,6.350,7.248,45.699,137188.865
20330.999,41580.500,41580.865,18.100,2.529,45.699,137188.875
20331.999,41580.500,41580.870,13.300,3.447,45.598,137188.890
20333.000,41580.500,41580.876,24.100,1.914,46.297,137188.900
